Column1,Column2,Column3,Column4,Column5,Column6
                 Frequency                     ,S11_It0,S11_It1,S11_It2,S11_It3,S11_It4
2.4560001,-0.19663425,-6.5550218,-10.731531,-7.573499,-23.978946
2.46,-0.19855242,-6.7281381,-10.703473,-7.5030895,-19.857984
2.464,-0.20056965,-6.8793527,-10.675972,-7.4439649,-16.988565
2.4679999,-0.20267712,-7.0048197,-10.649033,-7.3958023,-14.808675
2.4719999,-0.20486485,-7.101088,-10.622666,-7.3558393,-13.079669
2.4760001,-0.2071237,-7.1653475,-10.596877,-7.3191973,-11.677562
2.48,-0.20944346,-7.1956585,-10.571676,-7.2796783,-10.529386
2.484,-0.21181376,-7.1911149,-10.547065,-7.2309898,-9.5882658
2.4879999,-0.21422235,-7.1519295,-10.523053,-7.1682192,-8.8219619
2.4920001,-0.21665845,-7.0794106,-10.499644,-7.0892377,-8.2069458
2.4960001,-0.21911102,-6.9758485,-10.476843,-6.9956611,-7.7250316
2.5,-0.22156788,-6.8443165,-10.454651,-6.8930608,-7.3612895
2.5039999,-0.22401674,-6.6884367,-10.433072,-6.7903846,-7.1026381
2.5079999,-0.22644734,-6.5121308,-10.412106,-6.6987908,-6.9368247
2.5120001,-0.22884709,-6.3193916,-10.391754,-6.6302289,-6.8516436
2.516,-0.23120603,-6.114102,-10.372018,-6.5961062,-6.8343558
2.52,-0.23351243,-5.8998906,-10.352893,-6.6061852,-6.8713217
2.5239999,-0.23575661,-5.6800458,-10.334378,-6.6677359,-6.9479264
2.5280001,-0.23792854,-5.4574707,-10.31647,-6.7848265,-7.0489232
2.5320001,-0.24001929,-5.2346651,-10.299162,-6.9576292,-7.1592342
2.536,-0.24202122,-5.0137424,-10.28245,-7.1816255,-7.2652307
2.54,-0.24392612,-4.7964471,-10.266327,-7.4467254,-7.3562234
2.5439999,-0.24572697,-4.584197,-10.250786,-7.7365137,-7.4257869
2.5480001,-0.24741888,-4.3781165,-10.235818,-8.0281711,-7.4724257
2.552,-0.24899651,-4.1790768,-10.221413,-8.293953,-7.4993025
2.556,-0.25045626,-3.98773,-10.207561,-8.505086,-7.5130616
2.5599999,-0.25179536,-3.8045417,-10.19425,-8.6380438,-7.5221066
2.5639999,-0.25301216,-3.6298233,-10.18147,-8.6813154,-7.5348162
2.5680001,-0.25410561,-3.4637515,-10.169207,-8.6393567,-7.5580328
2.572,-0.25507688,-3.3063966,-10.157446,-8.5313918,-7.5960516
2.576,-0.25592651,-3.1577323,-10.146175,-8.3858404,-7.6500827
2.5799999,-0.25665904,-3.0176597,-10.13538,-8.2334911,-7.7181834
2.5840001,-0.25727612,-2.8860116,-10.125044,-8.102306,-7.7955952
2.5880001,-0.25778325,-2.7625728,-10.115152,-8.0148009,-7.8754816
2.592,-0.25818607,-2.6470793,-10.10569,-7.9875094,-7.9500338
2.596,-0.25849186,-2.5392312,-10.09664,-8.0315606,-8.011844
2.5999999,-0.25870758,-2.4386998,-10.087987,-8.1535999,-8.0553223
2.6040001,-0.25884181,-2.3451296,-10.079715,-8.3566234,-8.0778387
2.608,-0.25890419,-2.2581454,-10.071808,-8.6405649,-8.0802588
2.612,-0.25890487,-2.1773554,-10.064249,-9.0025746,-8.0667072
2.6159999,-0.25885328,-2.1023576,-10.057022,-9.4370281,-8.043641
2.6199999,-0.25876102,-2.032739,-10.050113,-9.935308,-8.0184992
2.6240001,-0.25863923,-1.9680846,-10.043506,-10.485434,-7.9982795
2.628,-0.25850139,-1.907975,-10.037187,-11.071678,-7.9883265
2.632,-0.25835734,-1.8519948,-10.031141,-11.674366,-7.9914584
2.6359999,-0.25822068,-1.799733,-10.025354,-12.270118,-8.007509
2.6400001,-0.25810347,-1.7507876,-10.019814,-12.832909,-8.0332905
2.6440001,-0.25801833,-1.7047683,-10.014509,-13.336099,-8.062985
2.648,-0.25797711,-1.6613,-10.009428,-13.755418,-8.0890157
2.652,-0.25799208,-1.6200246,-10.004559,-14.072318,-8.1033555
2.6559999,-0.25807468,-1.5806072,-9.9998935,-14.276776,-8.0991562
2.6600001,-0.25823563,-1.5427357,-9.9954219,-14.368638,-8.0723788
2.664,-0.25848681,-1.5061243,-9.9911381,-14.357108,-8.0230258
2.668,-0.25883724,-1.4705157,-9.9870352,-14.258674,-7.9556093
2.6719999,-0.25929739,-1.4356842,-9.983107,-14.094185,-7.8787355
2.6760001,-0.25987551,-1.4014357,-9.9793498,-13.885838,-7.8040033
2.6800001,-0.26057909,-1.3676071,-9.9757584,-13.654597,-7.7446054
2.684,-0.26141636,-1.3340675,-9.9723338,-13.418283,-7.7140214
2.688,-0.2623914,-1.3007217,-9.9690736,-13.190354,-7.7250654
2.6919999,-0.26351146,-1.2675043,-9.9659762,-12.979255,-7.7893245
2.6960001,-0.26477919,-1.2343783,-9.9630443,-12.78824,-7.9169751
2.7,-0.26619937,-1.2013392,-9.9602797,-12.615598,-8.116811
2.704,-0.26777161,-1.1684054,-9.9576864,-12.45533,-8.3963942
2.7079999,-0.26949892,-1.1356206,-9.9552665,-12.298363,-8.7622214
2.7119999,-0.27137926,-1.1030488,-9.9530272,-12.134396,-9.2198095
2.7160001,-0.27341229,-1.07077,-9.9509734,-11.95424,-9.7736193
2.72,-0.27559565,-1.0388799,-9.9491123,-11.752238,-10.426681
2.724,-0.27792473,-1.0074851,-9.9474505,-11.528114,-11.179737
2.7279999,-0.28039652,-0.97669821,-9.9459976,-11.287648,-12.029563
2.7320001,-0.28300443,-0.94663564,-9.9447618,-11.041973,-12.96602
2.7360001,-0.28574161,-0.91741429,-9.9437525,-10.805856,-13.967294
2.74,-0.28859979,-0.88914975,-9.9429797,-10.595652,-14.993361
2.744,-0.29157249,-0.86195061,-9.9424542,-10.427493,-15.979893
2.7479999,-0.2946492,-0.83592011,-9.9421871,-10.316115,-16.839761
2.7520001,-0.29781974,-0.81114894,-9.9421877,-10.274231,-17.483001
2.756,-0.30107352,-0.7877165,-9.9424692,-10.312378,-17.855682
2.76,-0.30439919,-0.76568871,-9.9430413,-10.438959,-17.970381
2.7639999,-0.3077848,-0.74511664,-9.9439141,-10.660296,-17.896838
2.7679999,-0.31121907,-0.72603547,-9.9451016,-10.980502,-17.722789
2.7720001,-0.31468799,-0.7084623,-9.9466133,-11.400991,-17.520905
2.776,-0.31817945,-0.69239856,-9.9484588,-11.919361,-17.337282
2.78,-0.32168112,-0.67782758,-9.9506497,-12.527397,-17.194024
2.7839999,-0.32517954,-0.664719,-9.9531944,-12.53,-17.095964
2.7880001,-0.32866178,-0.65302032,-9.9561042,-12.532,-17.036832
2.7920001,-0.33211549,-0.64266952,-9.9593848,-12.534,-17.004042
2.796,-0.33552797,-0.63358497,-9.9630485,-12.536,-16.982502
2.8,-0.33888856,-0.62567548,-9.9670995,-12.538,-16.957896
2.8039999,-0.34218569,-0.61883646,-9.9715452,-12.542,-16.919393
2.8080001,-0.34540711,-0.61295527,-9.9763915,-12.562,-16.861466
2.812,-0.34854454,-0.60790725,-9.9816441,-12.6,-16.784391
2.816,-0.35158871,-0.60356535,-9.9873057,-12.65,-16.693386
2.8199999,-0.35453022,-0.59979526,-9.9933813,-12.68,-16.59678
2.8239999,-0.35736372,-0.59646499,-9.9998704,-12.685,-16.503868
2.8280001,-0.36008082,-0.59343896,-10.006776,-12.725,-16.423022
2.832,-0.36267789,-0.59058609,-10.014098,-12.735,-16.360387
2.836,-0.36514982,-0.5877804,-10.021835,-12.745,-16.319184
2.8399999,-0.3674949,-0.58490194,-10.029986,-12.765,-16.299539
2.8440001,-0.36971197,-0.58184224,-10.038546,-12.785,-16.298692
2.848,-0.37179905,-0.57849927,-10.047512,-12.805,-16.31152
2.852,-0.37375872,-0.57478749,-10.056879,-12.815,-16.331306
2.8559999,-0.37559262,-0.57063259,-10.066641,-12.825,-16.350693
2.8599999,-0.37730404,-0.56597698,-10.07679,-12.835,-16.362772
2.8640001,-0.37889823,-0.56077792,-10.087316,-12.845,-16.362103
2.868,-0.38038054,-0.55500791,-10.098215,-12.855,-16.345506
2.872,-0.38175936,-0.54865733,-10.109472,-12.865,-16.312415
2.8759999,-0.38304258,-0.54173053,-10.121077,-12.875,-16.264738
2.8800001,-0.38423929,-0.5342492,-10.13302,-12.885,-16.206248
2.8840001,-0.3853601,-0.52624877,-10.145287,-12.826242,-16.141716
2.888,-0.38641585,-0.51777701,-10.157865,-12.749067,-16.075963
2.892,-0.3874201,-0.50889614,-10.17074,-12.683406,-16.013047
2.8959999,-0.38838438,-0.49967674,-10.183898,-12.626446,-15.955669
2.9000001,-0.38932446,-0.49019786,-10.197322,-12.574882,-15.904858
2.904,-0.39025255,-0.480546,-10.211,-12.525555,-15.859901
2.908,-0.39118375,-0.47081331,-10.224912,-12.476007,-15.818517
2.9119999,-0.39213339,-0.46109452,-10.239045,-12.42486,-15.777227
2.9159999,-0.39311748,-0.4514815,-10.253382,-12.371933,-15.731885
2.9200001,-0.39415002,-0.44206964,-10.267906,-12.318111,-15.678306
2.924,-0.39524806,-0.4329477,-10.282601,-12.26499,-15.612912
2.928,-0.39642519,-0.42420308,-10.297449,-12.214431,-15.533285
2.9319999,-0.39769656,-0.41591216,-10.312437,-12.168098,-15.438516
2.9360001,-0.39907854,-0.40814768,-10.327546,-12.127108,-15.329295
2.9400001,-0.40058418,-0.40096963,-10.342761,-12.091817,-15.207713
2.944,-0.40222665,-0.39443095,-10.358067,-12.061793,-15.076839
2.948,-0.40401967,-0.38857117,-10.37345,-12.035943,-14.940176
2.9519999,-0.40597532,-0.38341836,-10.388894,-12.01277,-14.801093
2.9560001,-0.40810505,-0.37898935,-10.404388,-11.990684,-14.662359
2.96,-0.41041909,-0.37528877,-10.419916,-11.968325,-14.525793
2.964,-0.41292683,-0.37230807,-10.435468,-11.944807,-14.392103
2.9679999,-0.4156357,-0.37002757,-10.451032,-11.919854,-14.260878
2.9719999,-0.41855337,-0.36841541,-10.466597,-11.893793,-14.130751
2.9760001,-0.42168634,-0.36742975,-10.482154,-11.867412,-13.999676
2.98,-0.42503809,-0.36701935,-10.497694,-11.841746,-13.865302
2.984,-0.42861269,-0.36712202,-10.51321,-11.817809,-13.725391
2.9879999,-0.43241005,-0.36766939,-10.528696,-11.796366,-13.578202
2.9920001,-0.43643229,-0.36858694,-10.544146,-11.777772,-13.422795
2.9960001,-0.44067856,-0.36979555,-10.559555,-11.761904,-13.25919
3,-0.44514566,-0.37121141,-10.574921,-11.748205,-13.088351
3.0039999,-0.44983016,-0.37274994,-10.59024,-11.73581,-12.912022
3.0079999,-0.45472694,-0.37432601,-10.605514,-11.723741,-12.732432
3.0120001,-0.45982991,-0.37585583,-10.620739,-11.71111,-12.551946
3.016,-0.46513076,-0.37726076,-10.635918,-11.697294,-12.372724
3.02,-0.47062157,-0.3784642,-10.651054,-11.682058,-12.196438
3.0239999,-0.47629136,-0.37939697,-10.666149,-11.665574,-12.02408
3.0280001,-0.48212928,-0.37999684,-10.681204,-11.648363,-11.85589
3.0320001,-0.48812343,-0.3802111,-10.696228,-11.631166,-11.691391
3.036,-0.49426086,-0.37999491,-10.711223,-11.61476,-11.529525
3.04,-0.50052728,-0.37931508,-10.726197,-11.599799,-11.368875
3.0439999,-0.50690774,-0.37814955,-10.741156,-11.586675,-11.207916
3.0480001,-0.5133885,-0.37648668,-10.756108,-11.575443,-11.045293
3.052,-0.51995204,-0.37432602,-10.771059,-11.565822,-10.880044
3.056,-0.52658451,-0.37167923,-10.786019,-11.557264,-10.711767
3.0599999,-0.53326807,-0.36856731,-10.800996,-11.549076,-10.540671
3.0639999,-0.53998776,-0.3650231,-10.815998,-11.540568,-10.36753
3.0680001,-0.5467265,-0.36108669,-10.831035,-11.531194,-10.193548
3.072,-0.55346919,-0.35680905,-10.846114,-11.520655,-10.020152
3.076,-0.56019897,-0.35224562,-10.861245,-11.50895,-9.8487677
3.0799999,-0.56690288,-0.34745946,-10.876435,-11.496358,-9.6806089
3.0840001,-0.57356473,-0.34251746,-10.891694,-11.483361,-9.516514
3.0880001,-0.58017184,-0.33749111,-10.907029,-11.470525,-9.3568506
3.092,-0.58671129,-0.33245107,-10.922448,-11.458375,-9.2014927
3.096,-0.59317186,-0.32746924,-10.937958,-11.447273,-9.0498773
3.0999999,-0.59954345,-0.32261677,-10.953562,-11.437345,-8.9011237
3.1040001,-0.60581573,-0.31796064,-10.96927,-11.428462,-8.7541893
3.108,-0.61198267,-0.31356565,-10.985083,-11.420261,-8.6080552
3.112,-0.61803653,-0.30948936,-11.001006,-11.412232,-8.4618943
3.1159999,-0.62397389,-0.30578517,-11.017042,-11.403823,-8.3151993
3.1199999,-0.62979143,-0.30249654,-11.033192,-11.394554,-8.1678643
3.1240001,-0.63548884,-0.29966147,-11.049456,-11.384117,-8.0201829
3.128,-0.64106512,-0.29730769,-11.065833,-11.372427,-7.8727936
3.132,-0.64652407,-0.29545406,-11.082321,-11.359634,-7.7265598
3.1359999,-0.65186961,-0.29411053,-11.098918,-11.34608,-7.5824236
3.1400001,-0.65710864,-0.2932763,-11.115619,-11.332215,-7.441258
3.1440001,-0.66224805,-0.29294217,-11.132415,-11.318494,-7.3037353
3.148,-0.66729888,-0.29308988,-11.149302,-11.305282,-7.1702331
3.152,-0.67227227,-0.29369254,-11.166268,-11.292764,-7.040792
3.1559999,-0.67718067,-0.29471357,-11.183303,-11.280919,-6.9151292
3.1600001,-0.68204118,-0.2961097,-11.200396,-11.269516,-6.7926984
3.164,-0.68686898,-0.29783254,-11.217534,-11.25817,-6.6727875
3.168,-0.69168258,-0.29982625,-11.2347,-11.246416,-6.5546422
3.1719999,-0.69650252,-0.3020301,-11.251877,-11.233812,-6.437594
3.1760001,-0.70134872,-0.30438286,-11.269049,-11.220027,-6.3211599
3.1800001,-0.70624382,-0.3068178,-11.286194,-11.204902,-6.2051238
3.184,-0.71121,-0.30927097,-11.303294,-11.188481,-6.0895554
3.188,-0.71627234,-0.31167629,-11.320323,-11.170997,-5.9747972
3.1919999,-0.72145485,-0.31396911,-11.337259,-11.152811,-5.861392
3.1960001,-0.72678293,-0.31609147,-11.354077,-11.134333,-5.749991
3.2,-0.73228296,-0.31798545,-11.370751,-11.115934,-5.6412425
3.204,-0.7379803,-0.31960155,-11.387252,-11.097865,-5.5356923
3.2079999,-0.74390164,-0.3208949,-11.403553,-11.080202,-5.4336966
3.2119999,-0.7500721,-0.32182954,-11.419623,-11.062839,-5.3353748
3.2160001,-0.75651805,-0.32237593,-11.435433,-11.045502,-5.2405975
3.22,-0.76326611,-0.32251432,-11.45095,-11.027814,-5.1490181
3.224,-0.77033874,-0.32223338,-11.466144,-11.009369,-5.0601297
3.2279999,-0.77776251,-0.32152929,-11.48098,-10.989817,-4.9733599
3.2320001,-0.78555892,-0.32040985,-11.495427,-10.968937,-4.8881573
3.2360001,-0.79375134,-0.31889122,-11.50945,-10.946676,-4.8040793
3.24,-0.80236076,-0.31699685,-11.523015,-10.923159,-4.7208682
3.244,-0.81140771,-0.31475725,-11.536089,-10.898659,-4.6384814
3.2479999,-0.82090987,-0.31221257,-11.548637,-10.873532,-4.5570895
3.2520001,-0.83088483,-0.30940756,-11.560628,-10.848147,-4.4770466
3.256,-0.84134754,-0.30639317,-11.572024,-10.8228,-4.3988224
3.26,-0.85231217,-0.3032234,-11.582796,-10.797661,-4.3229176
3.2639999,-0.86379139,-0.29995522,-11.592909,-10.772735,-4.249784
3.2679999,-0.87579524,-0.29665041,-11.602332,-10.747866,-4.1797502
3.2720001,-0.88833057,-0.29336669,-11.611035,-10.722766,-4.1129669
3.276,-0.90140545,-0.29016331,-11.618984,-10.697083,-4.0493924
3.28,-0.9150248,-0.28709934,-11.626155,-10.670469,-3.9887938
3.2839999,-0.92918975,-0.28422865,-11.632517,-10.642655,-3.93079
3.2880001,-0.94390224,-0.28160178,-11.638046,-10.613504,-3.8749186
3.2920001,-0.95916083,-0.27926521,-11.642714,-10.583042,-3.8207036
3.296,-0.97496217,-0.27725683,-11.646498,-10.551442,-3.7677364
3.3,-0.99130063,-0.27561162,-11.649379,-10.518997,-3.7157391
3.3039999,-1.0081704,-0.27435472,-11.651334,-10.486053,-3.6646002
3.3080001,-1.0255635,-0.27350488,-11.652347,-10.452933,-3.614394
3.312,-1.0434693,-0.27307208,-11.6524,-10.419878,-3.5653562
3.316,-1.0618773,-0.27305918,-11.651478,-10.387002,-3.5178407
3.3199999,-1.0807741,-0.27346025,-11.649571,-10.354261,-3.472255
3.3239999,-1.1001467,-0.2742618,-11.646666,-10.321478,-3.4289894
3.3280001,-1.1199796,-0.27544227,-11.642758,-10.288371,-3.3883511
3.332,-1.1402584,-0.27697338,-11.637837,-10.254624,-3.3505087
3.336,-1.1609666,-0.2788191,-11.631902,-10.219947,-3.3154686
3.3399999,-1.1820862,-0.28093876,-11.62495,-10.18414,-3.2830703
3.3440001,-1.2036027,-0.28328591,-11.616982,-10.147135,-3.2530114
3.348,-1.2254979,-0.28581158,-11.608001,-10.109012,-3.2248973
3.352,-1.2477565,-0.28846039,-11.598009,-10.069976,-3.1983045
3.3559999,-1.2703623,-0.29117779,-11.587013,-10.030319,-3.1728464
3.3599999,-1.2933011,-0.29390783,-11.575023,-9.9903648,-3.1482345
3.3640001,-1.3165576,-0.29659163,-11.562046,-9.9503937,-3.1243201
3.368,-1.3401212,-0.29917698,-11.548097,-9.9105989,-3.1011172
3.372,-1.3639801,-0.30160887,-11.533187,-9.8710401,-3.0787926
3.3759999,-1.3881254,-0.30383945,-11.517333,-9.831644,-3.0576315
3.3800001,-1.4125504,-0.30582382,-11.50055,-9.7922171,-3.037986
3.3840001,-1.4372511,-0.30752151,-11.482856,-9.7524928,-3.0202104
3.388,-1.4622266,-0.30890133,-11.464271,-9.7121907,-3.0046005
3.392,-1.4874774,-0.30993452,-11.444813,-9.6710715,-2.9913395
3.3959999,-1.5130086,-0.3106035,-11.424505,-9.6289939,-2.9804642
3.4000001,-1.5388286,-0.3108964,-11.403369,-9.5859422,-2.9718589
3.404,-1.5649484,-0.3108117,-11.381426,-9.5420317,-2.9652719
3.408,-1.5913847,-0.31035194,-11.358701,-9.4974861,-2.9603507
3.4119999,-1.6181557,-0.30953064,-11.335214,-9.452592,-2.9567045
3.4159999,-1.6452882,-0.30836757,-11.310993,-9.4076408,-2.9539583
3.4200001,-1.6728063,-0.3068914,-11.286058,-9.3628731,-2.9518199
3.424,-1.7007467,-0.30513395,-11.260434,-9.3184335,-2.9501207
3.428,-1.7291444,-0.3031354,-11.234146,-9.274343,-2.9488402
3.4319999,-1.7580416,-0.30093958,-11.207214,-9.2305022,-2.9481074
3.4360001,-1.7874856,-0.29859744,-11.179664,-9.1867114,-2.9481724
3.4400001,-1.8175263,-0.2961579,-11.151514,-9.1427196,-2.9493602
3.444,-1.8482217,-0.2936737,-11.12279,-9.0982804,-2.9520117
3.448,-1.8796302,-0.29120061,-11.093509,-9.0532006,-2.9564231
3.4519999,-1.9118189,-0.28879212,-11.063691,-9.0073862,-2.9627897
3.4560001,-1.9448559,-0.2864993,-11.033354,-8.9608626,-2.9711758
3.46,-1.9788152,-0.2843734,-11.002515,-8.9137706,-2.9814933
3.464,-2.0137772,-0.28246033,-10.97119,-8.8663381,-2.9935196
3.4679999,-2.0498242,-0.28080264,-10.939394,-8.8188345,-3.0069297
3.4719999,-2.0870416,-0.27943704,-10.907136,-8.7715195,-3.0213473
3.4760001,-2.1255229,-0.27839417,-10.874431,-8.7245911,-3.0364036
3.48,-2.1653615,-0.27770054,-10.841284,-8.6781473,-3.0518025
3.484,-2.2066542,-0.27737218,-10.807706,-8.6321716,-3.0673618
3.4879999,-2.2495055,-0.27742083,-10.773701,-8.5865398,-3.0830451
3.4920001,-2.2940199,-0.27784917,-10.739271,-8.5410507,-3.0989641
3.4960001,-2.3403052,-0.2786534,-10.704419,-8.4954666,-3.1153531
3.5,-2.3884724,-0.27982169,-10.669145,-8.4495695,-3.1325302
3.5039999,-2.4386358,-0.28133597,-10.633446,-8.4032057,-3.1508354
3.5079999,-2.4909126,-0.28316993,-10.597317,-8.3563202,-3.1705714
3.5120001,-2.5454221,-0.2852923,-10.560749,-8.3089694,-3.1919463
3.516,-2.6022846,-0.28766525,-10.523737,-8.2613103,-3.2150374
3.52,-2.6616243,-0.29024768,-10.486269,-8.213569,-3.2397747
3.5239999,-2.7235669,-0.29299299,-10.448332,-8.1659975,-3.2659461
3.5280001,-2.7882385,-0.29585141,-10.40991,-8.1188202,-3.2932334
3.5320001,-2.8557693,-0.29877077,-10.370989,-8.0721925,-3.3212624
3.536,-2.926289,-0.3017009,-10.331549,-8.0261746,-3.3496619
3.54,-2.9999289,-0.30458693,-10.291569,-7.9807167,-3.3781282
3.5439999,-3.0768218,-0.30737866,-10.251028,-7.9356768,-3.4064733
3.5480001,-3.1571018,-0.3100261,-10.209904,-7.8908523,-3.4346531
3.552,-3.2409022,-0.31248266,-10.168171,-7.8460225,-3.4627779
3.556,-3.3283583,-0.31470585,-10.125804,-7.8009967,-3.4910832
3.5599999,-3.4196061,-0.3166588,-10.082775,-7.7556592,-3.5198927
3.5639999,-3.5147792,-0.31830945,-10.039057,-7.7099883,-3.5495568
3.5680001,-3.6140142,-0.31963259,-9.9946201,-7.6640666,-3.5803835
3.572,-3.717445,-0.32060918,-9.9494376,-7.618061,-3.6125926
3.576,-3.825203,-0.32122907,-9.9034794,-7.5721925,-3.6462644
3.5799999,-3.9374226,-0.32148759,-9.8567165,-7.5266901,-3.6813271
3.5840001,-4.0542309,-0.32138897,-9.8091192,-7.4817415,-3.7175631
3.5880001,-4.1757563,-0.32094461,-9.7606597,-7.4374634,-3.7546427
3.592,-4.3021196,-0.32017321,-9.7113094,-7.3938728,-3.7921803
3.596,-4.4334394,-0.31909991,-9.6610419,-7.3508893,-3.8297912
3.5999999,-4.5698279,-0.31775567,-9.6098322,-7.3083529,-3.8671633
3.6040001,-4.7113895,-0.31617896,-9.5576544,-7.266059,-3.9041056
3.608,-4.8582181,-0.31441128,-9.5044884,-7.2238017,-3.9405783
3.612,-5.0103964,-0.31249912,-9.4503118,-7.1814169,-3.9767017
3.6159999,-5.1679939,-0.31049124,-9.3951085,-7.1388208,-4.0127285
3.6199999,-5.3310627,-0.30843814,-9.3388611,-7.0960219,-4.0489986
3.6240001,-5.499632,-0.30639319,-9.2815575,-7.0531265,-4.0858769
3.628,-5.6737094,-0.30440775,-9.2231875,-7.0103112,-4.123685
3.632,-5.8532664,-0.30253123,-9.1637455,-6.967792,-4.16264
3.6359999,-6.0382425,-0.30081316,-9.1032268,-6.9257759,-4.2028161
3.6400001,-6.2285317,-0.29929893,-9.0416335,-6.8844222,-4.2441215
3.6440001,-6.4239754,-0.29802907,-8.9789677,-6.8438112,-4.2863136
3.648,-6.6243544,-0.29704139,-8.9152387,-6.8039266,-4.3290363
3.652,-6.8293731,-0.29636551,-8.850458,-6.7646639,-4.3718743
3.6559999,-7.0386531,-0.29602638,-8.7846392,-6.7258518,-4.4144264
3.6600001,-7.2517133,-0.29604144,-8.7178057,-6.6872864,-4.4563699
3.664,-7.467955,-0.29642238,-8.6499778,-6.6487795,-4.4975163
3.668,-7.6866478,-0.29717311,-8.5811855,-6.610192,-4.5378442
3.6719999,-7.9069049,-0.2982894,-8.5114602,-6.5714688,-4.5774974
3.6760001,-8.1276704,-0.29976076,-8.4408383,-6.5326458,-4.6167614
3.6800001,-8.347695,-0.30156929,-8.3693591,-6.4938449,-4.6560034
3.684,-8.5655245,-0.30369128,-8.2970667,-6.4552477,-4.6956084
3.688,-8.7794851,-0.30609451,-8.2240083,-6.4170577,-4.7359042
3.6919999,-8.9876784,-0.30874446,-8.1502338,-6.3794587,-4.7771055
3.6960001,-9.1879858,-0.31159829,-8.075798,-6.3425781,-4.8192579
3.7,-9.3780896,-0.31461139,-8.0007583,-6.3064603,-4.8622364
3.704,-9.5555038,-0.31773492,-7.9251743,-6.2710584,-4.9057569
3.7079999,-9.7176317,-0.32091876,-7.8491101,-6.2362462,-4.9494213
3.7119999,-9.8618438,-0.32411085,-7.7726298,-6.2018435,-4.9927812
3.7160001,-9.9855719,-0.32725805,-7.6958016,-6.1676561,-5.0354182
3.72,-10.086425,-0.33031024,-7.6186951,-6.1335137,-5.0770066
3.724,-10.16231,-0.33321705,-7.5413822,-6.0993079,-5.117382
3.7279999,-10.211553,-0.33593209,-7.4639351,-6.0650147,-5.1565568
3.7320001,-10.233001,-0.33841425,-7.3864279,-6.0306964,-5.1947222
3.7360001,-10.226104,-0.34062479,-7.308936,-5.9964931,-5.2322098
3.74,-10.190946,-0.34253153,-7.2315353,-5.9625899,-5.2694247
3.744,-10.128247,-0.34410825,-7.1543032,-5.9291768,-5.3067786
3.7479999,-10.039306,-0.34533796,-7.0773148,-5.896416,-5.3446004
3.7520001,-9.9259242,-0.34620807,-7.0006487,-5.8644029,-5.3830832
3.756,-9.7902929,-0.3467142,-6.9243807,-5.8331452,-5.4222376
3.76,-9.6348666,-0.34685982,-6.8485878,-5.8025702,-5.4618846
3.7639999,-9.4622488,-0.34665592,-6.7733454,-5.7725309,-5.5016881
3.7679999,-9.275079,-0.34612107,-6.6987286,-5.7428431,-5.5411992
3.7720001,-9.0759416,-0.3452814,-6.624813,-5.7133215,-5.5799437
3.776,-8.8672931,-0.34416795,-6.5516711,-5.6838191,-5.6174899
3.78,-8.6514127,-0.34281825,-6.4793753,-5.6542563,-5.6535416
3.7839999,-8.4303743,-0.34127467,-6.4079965,-5.6246404,-5.6879724
3.7880001,-8.2060285,-0.33958449,-6.3376045,-5.5950564,-5.7208584
3.7920001,-7.9800015,-0.33779652,-6.2682679,-5.5656591,-5.7524581
3.796,-7.7537045,-0.33596382,-6.2000518,-5.5366339,-5.7831642
3.8,-7.5283434,-0.33413844,-6.1330229,-5.5081554,-5.8134314
3.8039999,-7.3049406,-0.33237362,-6.0672425,-5.4803584,-5.8436891
3.8080001,-7.0843492,-0.33072144,-6.0027736,-5.4533044,-5.8742607
3.812,-6.8672745,-0.32923221,-5.9396744,-5.4269701,-5.9053038
3.816,-6.6542918,-0.32795063,-5.8780025,-5.4012528,-5.9367784
3.8199999,-6.445863,-0.32692059,-5.8178141,-5.375992,-5.9684433
3.8239999,-6.2423539,-0.32618023,-5.7591625,-5.3510048,-5.9999076
3.8280001,-6.0440463,-0.32576066,-5.7021002,-5.3261181,-6.0306821
3.832,-5.8511531,-0.32568792,-5.6466745,-5.3012143,-6.0602793
3.836,-5.6638245,-0.32598089,-5.5929359,-5.2762464,-6.0882921
3.8399999,-5.4821644,-0.32665154,-5.5409269,-5.2512551,-6.1144678
3.8440001,-5.3062312,-0.32770319,-5.4906927,-5.2263544,-6.1387587
3.848,-5.1360491,-0.32913299,-5.4422751,-5.2017113,-6.1613291
3.852,-4.9716136,-0.33093031,-5.3957116,-5.1775089,-6.1825215
3.8559999,-4.8128951,-0.3330769,-5.3510404,-5.1539078,-6.2027994
3.8599999,-4.659842,-0.33554716,-5.3082959,-5.1310124,-6.2226586
3.8640001,-4.5123882,-0.338311,-5.2675122,-5.1088485,-6.2425396
3.868,-4.3704532,-0.34132954,-5.2287195,-5.0873576,-6.2627445
3.872,-4.2339447,-0.34456064,-5.191946,-5.0664128,-6.2833817
3.8759999,-4.1027596,-0.34795672,-5.15722,-5.045838,-6.3043474
3.8800001,-3.9767884,-0.3514676,-5.1245632,-5.0254488,-6.3253428
3.8840001,-3.8559149,-0.35503981,-5.094001,-5.0050926,-6.3459249
3.888,-3.7400182,-0.35861964,-5.0655512,-4.9846759,-6.3655876
3.892,-3.6289728,-0.36215177,-5.0392332,-4.964187,-6.3838579
3.8959999,-3.5226472,-0.36558241,-5.0150636,-4.9436989,-6.4003775
3.9000001,-3.4209121,-0.36886011,-4.9930553,-4.9233505,-6.414978
